@timestamp,rule.id,rule.description,rule.groups,data.level,data.ui,data.srcip,data.src_ip,data.action,data.dstip,data.srccountry,rule.mitre.id,rule.mitre.tactic,rule.mitre.technique,agent.name,is_false_positive,data.alert.signature,data.dest_ip,data.dest_port,syscheck.path,data.win.system.eventID
2026-04-22T04:10:25Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:25Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,192.189.170.23,3389,,
2026-04-22T04:10:30Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,185.40.182.202,3389,,
2026-04-22T04:10:30Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:31Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:10:32Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:35Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,236.124.78.29,3389,,
2026-04-22T04:10:36Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,114.252.1.65,3389,,
2026-04-22T04:10:38Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:40Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:42Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:43Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,81.211.116.76,3389,,
2026-04-22T04:10:43Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,101.36.107.152,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:10:43Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:44Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,191.133.242.112,3389,,
2026-04-22T04:10:44Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:46Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,103.204.167.14,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:10:47Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:48Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.214.173.116,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:10:49Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:10:53Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,4.213.220.138,3389,,
2026-04-22T04:10:54Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:54Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:55Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:55Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:55Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,1.80.91.60,3389,,
2026-04-22T04:10:55Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,146.13.160.231,3389,,
2026-04-22T04:10:55Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:56Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,196.193.204.48,3389,,
2026-04-22T04:10:56Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:10:56Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:10:57Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:58Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:58Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:59Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:10:59Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:00Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,46.102.100.65,3389,,
2026-04-22T04:11:00Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,171.37.231.174,3389,,
2026-04-22T04:11:00Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,253.103.217.129,3389,,
2026-04-22T04:11:01Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:01Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:03Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:04Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,239.175.5.249,3389,,
2026-04-22T04:11:04Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:05Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:06Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:08Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:10Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:10Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.183.4,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:11Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:11Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,203.184.104.41,3389,,
2026-04-22T04:11:11Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:11Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:12Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,60.160.190.22,3389,,
2026-04-22T04:11:13Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:14Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.183.4,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:14Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:15Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:15Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:15Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:16Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:17Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:17Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:18Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,211.71.104.46,3389,,
2026-04-22T04:11:18Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:20Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:20Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:21Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:21Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,146.220.162.229,3389,,
2026-04-22T04:11:21Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:22Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:23Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,23.3.78.118,3389,,
2026-04-22T04:11:24Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,93.242.253.75,3389,,
2026-04-22T04:11:24Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,101.36.107.152,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:11:25Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:25Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:25Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:25Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:25Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,50.147.201.84,3389,,
2026-04-22T04:11:26Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:27Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:28Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,112.100.250.173,3389,,
2026-04-22T04:11:29Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:29Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:30Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:31Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:31Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,201.55.156.48,3389,,
2026-04-22T04:11:32Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:32Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,84.9.86.42,3389,,
2026-04-22T04:11:32Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:34Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:35Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:36Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,134.119.211.117,3389,,
2026-04-22T04:11:37Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,94.182.213.201,3389,,
2026-04-22T04:11:38Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,151.90.144.82,3389,,
2026-04-22T04:11:39Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:39Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:39Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:39Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,157.64.175.164,3389,,
2026-04-22T04:11:41Z,86601,Suricata: Alert - ET DROP Dshield Block Listed Source group 1,suricata,alert,,,167.94.146.44,blocked,,United States,,,,VGIL_IDS,false,ET DROP Dshield Block Listed Source group 1,164.52.194.98,22,,
2026-04-22T04:11:42Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,228.233.117.61,3389,,
2026-04-22T04:11:42Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.214.173.116,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:11:43Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:43Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.213.180.29,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:11:44Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,240.94.12.25,3389,,
2026-04-22T04:11:44Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,153.84.71.185,3389,,
2026-04-22T04:11:44Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.213.180.29,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:11:45Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:45Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,187.101.215.177,3389,,
2026-04-22T04:11:45Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,212.229.141.124,3389,,
2026-04-22T04:11:46Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:46Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:46Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,154.56.162.241,3389,,
2026-04-22T04:11:47Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:48Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:48Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:51Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:11:53Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:11:55Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,125.232.33.242,3389,,
2026-04-22T04:11:55Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:11:56Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,138.177.235.103,3389,,
